Flow Packets/s,Bwd Init Win Bytes,Subflow Bwd Bytes,Dst Port,FWD Init Win Bytes,Bwd IAT Max,Fwd Packet Length Std,Protocol,Bwd Bytes/Bulk Avg,Fwd URG Flags,Subflow Fwd Bytes,Total Fwd Packet,RST Flag Count,Packet Length Min,SYN Flag Count,Down/Up Ratio,Bwd Packets/s,Flow Bytes/s,Fwd PSH Flags,Bwd Segment Size Avg,Active Min,Bwd Bulk Rate Avg,Active Std,Label,Total Bwd packets,Bwd Packet Length Min,Idle Std,Fwd IAT Std,Packet Length Std,Src Port,Traffic Type,FIN Flag Count,ECE Flag Count,CWR Flag Count,Idle Min,Fwd Seg Size Min
61.94827319188477,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,30.974136595942387,1548.706829797119,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,28.867513459481287,26160.0,DoS,0.0,0.0,0.0,0.0,20.0
109.17626507997164,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,54.58813253998581,2729.4066269992904,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,28.867513459481287,11245.0,DoS,0.0,0.0,0.0,0.0,20.0
0.6549296720144949,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,1000.0,2.0,2.0,500.0,0.0,0.0,0.0,327.46483600724747,0.0,0.0,0.0,0.0,0.0,Malicious,0.0,0.0,0.0,0.0,0.0,29703.0,DoS,0.0,0.0,0.0,0.0,20.0
40.30795275907936,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.15397637953968,1007.698818976984,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,28.867513459481287,20155.0,DoS,0.0,0.0,0.0,0.0,20.0
0.2932833995534663,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,500.0,2.0,1.0,0.0,0.0,0.0,0.0977611331844887,97.76113318448876,0.0,0.0,2845203.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,250.0,21369.0,DoS,2.0,0.0,0.0,7383811.0,20.0
88.29632245816961,0.0,0.0,12039,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,44.148161229084806,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,0.0,2397.0,Information Gathering,0.0,0.0,0.0,0.0,20.0
0.1454997085640837,0.0,0.0,0,0.0,0.0,201.24611797498108,17.0,0.0,0.0,512.0,5.0,0.0,50.0,0.0,0.0,0.0,59.65488051127433,0.0,0.0,5781778.0,0.0,0.0,Malicious,0.0,0.0,3202838.751170905,6836975.664342361,232.379000772445,34548.0,DoS,0.0,0.0,0.0,12026527.0,8.0
44.09754376681219,0.0,0.0,0,1000.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,22.048771883406094,11024.385941703047,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,288.67513459481285,27933.0,DoS,1.0,0.0,0.0,0.0,20.0
195.2362358453729,0.0,0.0,37890,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,97.61811792268644,0.0,1.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,0.0,2103.0,Information Gathering,0.0,0.0,0.0,0.0,20.0
59.85873338920149,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,29.929366694600745,1496.4683347300372,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,28.867513459481287,9879.0,DoS,0.0,0.0,1.0,0.0,20.0
0.1988446529131785,0.0,0.0,0,512.0,0.0,14.142135623730953,6.0,0.0,0.0,2692.0,2.0,2.0,1336.0,0.0,0.0,0.0,267.6449028211384,0.0,0.0,0.0,0.0,0.0,Malicious,0.0,0.0,0.0,0.0,11.547005383792516,5745.0,DoS,0.0,0.0,0.0,10058103.0,20.0
0.4979361790219985,0.0,0.0,0,50.0,0.0,0.0,6.0,0.0,0.0,100.0,2.0,2.0,50.0,0.0,0.0,0.0,24.896808951099928,0.0,0.0,0.0,0.0,0.0,Malicious,0.0,0.0,0.0,0.0,0.0,48270.0,DoS,0.0,0.0,0.0,0.0,20.0
0.9284128689164588,0.0,0.0,0,1000.0,0.0,0.0,6.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,0.3094709563054862,309.4709563054862,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,250.0,13008.0,DoS,0.0,2.0,0.0,0.0,20.0
0.1655829812487208,0.0,0.0,0,512.0,0.0,8.944271909999163,6.0,0.0,0.0,620.0,5.0,0.0,480.0,5.0,0.0,0.0,82.12915869936555,0.0,0.0,3059909.0,0.0,0.0,Malicious,0.0,0.0,7057749.455641827,6574207.041721,10.32795558988644,22065.0,DoS,0.0,0.0,0.0,7026384.0,20.0
35.349429106719924,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.674714553359962,883.7357276679982,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,28.867513459481287,18053.0,DoS,0.0,0.0,1.0,0.0,20.0
2.07313466253514,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,0.0,0.6910448875117132,69.10448875117132,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,25.0,32147.0,DoS,0.0,0.0,2.0,0.0,20.0
73.15556530963093,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,36.577782654815465,18288.89132740773,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,288.67513459481285,40370.0,DoS,0.0,0.0,0.0,0.0,20.0
0.1973507893176385,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,2712.0,2.0,1.0,0.0,0.0,0.0,0.0657835964392128,178.4051135431453,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,678.0,7774.0,DoS,2.0,0.0,0.0,15135904.0,20.0
0.3969641767617965,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,750.0,3.0,1.0,0.0,0.0,0.0,0.0992410441904491,148.8615662856737,1.0,0.0,2948905.0,0.0,0.0,Malicious,1.0,0.0,0.0,2901935.824398,223.60679774997897,31378.0,DoS,0.0,0.0,0.0,7052862.0,20.0
0.0712144364006419,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,1.0,1000.0,2.0,1.0,0.0,0.0,0.0,0.0237381454668806,23.73814546688066,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,250.0,43287.0,DoS,0.0,0.0,0.0,42108992.0,20.0
95.00285008550256,0.0,0.0,54800,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,47.50142504275128,0.0,1.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,0.0,2103.0,Information Gathering,0.0,0.0,0.0,0.0,20.0
55.77400373685825,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,27.887001868429124,1394.3500934214562,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,28.867513459481287,55206.0,DoS,0.0,0.0,0.0,0.0,20.0
119.06179307060364,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,59.53089653530182,2976.544826765091,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,28.867513459481287,24588.0,DoS,0.0,0.0,1.0,0.0,20.0
41.27455836222553,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20.637279181112763,1031.863959055638,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,28.867513459481287,48079.0,DoS,0.0,0.0,0.0,0.0,20.0
0.1131171878795611,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,2712.0,2.0,0.0,1356.0,2.0,0.0,0.0,153.38690676468497,0.0,0.0,0.0,0.0,0.0,Malicious,0.0,0.0,0.0,0.0,0.0,3451.0,DoS,0.0,0.0,0.0,17680779.0,20.0
0.3322488178171751,0.0,0.0,0,512.0,0.0,14.142135623730953,6.0,0.0,0.0,80.0,2.0,0.0,30.0,0.0,0.0,0.0,13.289952712687004,0.0,0.0,0.0,0.0,0.0,Malicious,0.0,0.0,0.0,0.0,11.547005383792516,40022.0,DoS,2.0,0.0,0.0,6019585.0,20.0
0.243589238714612,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,50.0,2.0,1.0,0.0,0.0,0.0,0.0811964129048706,8.119641290487069,0.0,0.0,1403684.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,25.0,30723.0,DoS,2.0,0.0,0.0,10912131.0,20.0
0.2162547259226529,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,1.0,666.0,4.0,1.0,0.0,0.0,0.0,0.0432509451845305,86.50189036906117,0.0,0.0,3045535.0,0.0,0.0,Malicious,1.0,0.0,35836.87877731542,4033603.021467573,204.1241452319315,23740.0,DoS,0.0,0.0,0.0,10006462.0,20.0
71.55123068116771,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,35.775615340583855,1788.780767029193,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,28.867513459481287,58037.0,DoS,0.0,0.0,0.0,0.0,20.0
122.91807510294387,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,61.45903755147194,30729.51877573597,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,288.67513459481285,49489.0,DoS,0.0,1.0,0.0,0.0,20.0
124.72715933894604,0.0,0.0,7567,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,62.36357966947303,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,0.0,2759.0,Information Gathering,1.0,0.0,0.0,0.0,20.0
183.58729575913347,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,91.79364787956672,2753.8094363870023,1.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,17.320508075688775,33413.0,DoS,0.0,0.0,0.0,0.0,40.0
63.47191367819739,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,31.73595683909869,952.0787051729608,1.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,17.320508075688775,63192.0,DoS,0.0,0.0,0.0,0.0,40.0
0.149564050705005,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,0.0,0.049854683568335,4.985468356833502,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,25.0,32704.0,DoS,0.0,0.0,0.0,20014430.0,20.0
76.45844483523204,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,38.22922241761602,1146.8766725284806,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,17.320508075688775,40000.0,DoS,0.0,0.0,0.0,0.0,40.0
0.3963485203517038,0.0,0.0,14793,512.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,0.0,0.0,0.0,0.0,0.0,2963.0,Information Gathering,0.0,0.0,0.0,5046064.0,20.0
122.95585884667403,0.0,0.0,0,50.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,61.477929423337024,3073.896471166852,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,28.867513459481287,7628.0,DoS,0.0,0.0,0.0,0.0,20.0
0.9066951731629108,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,100.0,2.0,2.0,50.0,0.0,0.0,0.0,45.334758658145546,0.0,0.0,0.0,0.0,0.0,Malicious,0.0,0.0,0.0,0.0,0.0,35529.0,DoS,0.0,0.0,0.0,0.0,20.0
0.0995644205945618,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,2712.0,2.0,0.0,1356.0,0.0,0.0,0.0,135.00935432622592,0.0,0.0,0.0,0.0,0.0,Malicious,0.0,0.0,0.0,0.0,0.0,3194.0,DoS,0.0,2.0,0.0,20087497.0,20.0
2.1735066922271056,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,50.0,0.0,0.0,0.0,108.67533461135528,0.0,0.0,0.0,0.0,0.0,Malicious,0.0,0.0,0.0,0.0,0.0,32851.0,DoS,0.0,0.0,0.0,0.0,20.0
0.3584359147051559,0.0,0.0,57752,512.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,0.0,0.0,0.0,0.0,0.0,2963.0,Information Gathering,0.0,0.0,0.0,5579798.0,20.0
0.4130529694997557,0.0,0.0,0,50.0,0.0,0.0,6.0,0.0,0.0,1000.0,2.0,1.0,0.0,2.0,0.0,0.1376843231665852,137.68432316658522,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,250.0,2546.0,DoS,0.0,0.0,0.0,7114099.0,20.0
133.2800213248034,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,66.6400106624017,33320.00533120085,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,288.67513459481285,37553.0,DoS,0.0,0.0,1.0,0.0,20.0
0.2276798343401525,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,100.0,2.0,2.0,50.0,0.0,0.0,0.0,11.383991717007628,0.0,0.0,0.0,0.0,0.0,Malicious,0.0,0.0,0.0,0.0,0.0,16567.0,DoS,0.0,0.0,0.0,8784265.0,20.0
31.16575506833092,0.0,0.0,0,1000.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.58287753416546,779.1438767082731,0.0,0.0,0.0,0.0,0.0,Malicious,1.0,0.0,0.0,0.0,28.867513459481287,40100.0,DoS,0.0,0.0,0.0,0.0,20.0
0.2033088308918823,0.0,0.0,0,512.0,0.0,0.0,6.0,0.0,0.0,1000.0,2.0,2.0,500.0,0.0,0.0,0.0,101.65441544594114,0.0,0.0,0.0,0.0,0.0,Malicious,0.0,0.0,0.0,0.0,0.0,63640.0,DoS,0.0,0.0,0.0,9837251.0,20.0
0.1305865070969196,0.0,0.0,0,512.0,0.0,7.559289460184544,6.0,0.0,0.0,55.0,7.0,0.0,30.0,7.0,0.0,0.0,6.156221048854782,0.0,0.0,3910877.0,0.0,0.0,Malicious,0.0,0.0,9218278.21691325,9398057.009119203,7.071067811865476,25037.0,DoS,0.0,0.0,0.0,10194140.0,20.0
